AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn,가입기간,이탈여부,장기고객,요금제
112,18.193071299183128,1762.6080446213912,Basic,,Yes,Movies,Yes,Computer,25.088019638400073,28.96255925635552,38,,3.1317860990664985,4,Female,20,Yes,,02R275XG8J,1,112,0,True,Standard
58,8.602079216750216,498.9205945715125,Standard,,No,Movies,No,Computer,40.83198854307862,44.57103485475793,2,Comedy,3.4084524789234214,9,Male,14,No,,U0UL9XS0N9,0,58,0,True,Basic
39,18.307571223015135,565.0578180444854,Basic,Electronic check,Yes,Both,Yes,Computer,9.992467477736762,43.35284106347871,48,Action,3.267478037631713,6,Male,17,No,,X253A34RU9,1,39,0,True,Standard
117,16.363044996790077,1511.494747527757,Premium,Bank transfer,Yes,TV Shows,Yes,Computer,51.662007399735984,64.459475961331,46,Fantasy,1.4753256415225176,0,Female,3,Yes,No,GIHK55VQKM,1,117,0,True,Standard
30,21.672203848650774,558.1629177336014,Premium,Credit card,No,TV Shows,No,TV,57.54963003020415,148.55933978154673,22,Drama,1.267216791916268,1,Female,4,Yes,,ZCUH944GFZ,1,30,0,True,Premium
12,15.559493602625725,141.83466339996426,Basic,Bank transfer,No,Both,Yes,Computer,42.9268820062838,38.778169491175305,9,,4.491546384065194,4,Male,2,No,,5OGPWADZYJ,1,12,0,True,Basic
77,11.78972003656379,907.8084428154118,Premium,,Yes,TV Shows,Yes,Computer,81.52973775575249,94.78842017353304,32,Fantasy,4.648095573256624,8,Male,0,No,,JZTGSH97RU,0,77,0,True,Basic
53,,1006.760450110887,Premium,Bank transfer,No,Movies,Yes,,93.73023546446632,173.2319824073247,33,Action,1.1352818234585935,4,Male,16,No,,X2XPC00S6V,0,53,0,True,nan
12,,,Premium,,No,TV Shows,Yes,Computer,103.83208533414916,142.95177034312593,6,Action,,1,Male,7,No,,VGPS5IT1V7,0,12,0,True,nan
46,20.997768804162092,800.829984036911,Standard,Electronic check,Yes,TV Shows,Yes,Tablet,11.87443474589783,146.25896415441693,42,Action,4.986304478466924,7,Female,3,Yes,,QE4W7NPEVF,1,46,0,True,Premium
40,9.04727685808735,,Premium,Electronic check,Yes,Movies,No,Mobile,29.493072435103,110.98344593761828,20,Comedy,4.049378358295733,6,Male,4,No,No,4JG089DBKP,1,40,0,True,Basic
37,,349.4062947465462,,Bank transfer,Yes,Both,No,Tablet,29.25718653525969,6.089685878117496,46,Action,3.037002966689956,1,Male,10,No,,TXSOM0H7WT,0,37,0,True,nan
51,21.040177949167216,874.7567818373374,Standard,,No,TV Shows,Yes,Mobile,4.109810528667181,19.22032525423525,11,Comedy,1.3931300782933929,7,Female,3,No,,G5WPSQ2AX8,1,51,0,True,Premium
68,8.693594813925195,591.1644473469132,,Credit card,No,Movies,Yes,Computer,30.54947197510238,118.7788566216427,25,Comedy,4.5674680354017845,4,Male,5,Yes,No,MXA3XRGFW9,0,68,0,True,Basic
60,16.475814383035456,813.0277903742801,Basic,Bank transfer,Yes,Both,No,TV,41.266470570626,87.9746974840068,5,Action,,0,Male,2,Yes,,RRU9FK10PW,1,60,0,True,Standard
89,16.923043683983046,1506.150887874491,Basic,Bank transfer,Yes,TV Shows,Yes,TV,72.85736100991122,84.68268616845349,44,Comedy,4.314308971167268,4,Female,1,Yes,,1D6YFESXMA,0,89,0,True,Standard
90,14.691561445128224,1322.24053006154,Standard,Electronic check,No,Both,No,TV,98.72694934075069,71.54171982138354,19,Action,3.4964411028512297,2,Female,23,No,,YO3DN6CUF1,0,90,0,True,Standard
21,12.671234411987644,,Basic,Mailed check,No,Movies,No,Computer,85.62903639124363,87.69343491159046,45,Action,1.0480416785283555,5,Female,5,No,,R55MGS9J8L,0,21,0,True,Standard
101,18.8892130081331,1907.8105138214432,Basic,Credit card,Yes,TV Shows,No,TV,57.397372704330124,26.82252781969628,43,Fantasy,1.5195434841600548,3,Male,5,No,No,8ACY752WPU,0,101,0,True,Premium
13,6.942863889051568,90.25723055767038,Premium,Credit card,No,Both,No,Computer,73.71063313388153,40.65642860214904,0,Fantasy,4.041868336856701,7,Male,0,Yes,,MAQCGMBK9K,0,13,0,True,Basic
69,10.93677637149666,754.6375696332694,Basic,Electronic check,Yes,Both,No,Computer,62.72386381400783,23.15867913921682,10,Fantasy,,1,,5,No,,INOT52B77D,0,69,0,True,Basic
6,11.350143791358283,53.662185655116645,Premium,Electronic check,No,Movies,No,Computer,6.631025633370006,167.15535061249403,35,Action,,2,Male,9,No,,U6X59KIWMY,1,6,1,True,Basic
84,,493.3144659949923,Standard,,No,TV Shows,No,TV,64.1739461659535,29.72935583076459,29,Drama,3.082381528882804,4,Female,24,No,,O6AP9WOUQC,0,84,0,True,nan
113,14.91166380368705,1685.0180098166368,Premium,Credit card,No,TV Shows,No,Mobile,67.48703738010565,18.52312476205269,23,Comedy,1.8361089005595712,0,,0,No,No,P0GJ7ZI3B6,0,113,0,True,Standard
38,6.161191279151719,234.1252686077653,Premium,Electronic check,No,Both,No,Tablet,82.19110453704837,132.58181224800654,39,Action,4.719384091293293,9,Male,10,Yes,,TH7YICIOE3,0,38,0,True,Basic
71,20.007346513950935,1208.6113843303488,Premium,Bank transfer,No,Both,No,Mobile,27.059886301743752,146.7570929826579,39,Comedy,4.503380313872814,3,Female,12,No,,FQAF6G3KWG,1,71,0,True,Premium
47,12.295489604078044,577.888011391668,Premium,Credit card,No,Movies,No,Computer,23.67506067552524,53.586838377061504,47,Comedy,2.711237998804871,8,Male,7,Yes,,55MPXFGRV1,0,47,0,True,Standard
89,5.777726684998878,514.2176749649002,Basic,Bank transfer,No,TV Shows,Yes,,97.27121230118759,49.3925590631043,26,Fantasy,1.993291417555043,1,Male,19,No,,5Y5SYHPLPX,0,89,0,True,Basic
28,7.045750020158204,197.2810005644297,Standard,Electronic check,No,TV Shows,No,,57.90371706625984,153.5982814333787,34,Drama,4.143853679678151,0,Male,3,No,,RWJWNTW96I,0,28,0,True,Basic
4,14.357208097592782,57.42883239037113,Premium,Bank transfer,Yes,Movies,No,Mobile,14.607339512703817,79.47899527676087,28,Action,4.335567255074345,6,Female,16,No,,XOLANQ6E9D,0,4,0,False,Standard
37,17.195997309043275,501.0155001987347,Standard,,Yes,TV Shows,Yes,Computer,41.28537088473126,34.29956451643954,19,Sci-Fi,1.843017682624955,0,Female,4,No,,832SOLAJK0,1,37,0,True,Standard
29,13.944825616373654,404.399942874836,Premium,Credit card,No,TV Shows,Yes,,10.106660065613003,146.27332470481542,12,Comedy,3.3134839986264204,3,Female,1,No,,9HSN0PBSUQ,0,29,0,True,Standard
17,,172.28573605218793,Standard,Credit card,Yes,TV Shows,Yes,Computer,84.27313229921027,114.03809786973936,46,Action,2.5800086639950623,0,Male,13,No,,A2YI6M5S44,0,17,0,True,nan
18,10.224197344607472,113.61785503290491,Premium,Bank transfer,No,Both,No,TV,10.694121060542141,48.38685932076454,17,,3.681349548475583,1,Male,11,No,,1199B39JCH,1,18,0,True,Basic
78,12.810608063717067,,Premium,Bank transfer,No,Movies,No,Tablet,80.28746565146395,77.23332812506972,0,,1.6501686365099104,5,Male,22,Yes,No,T0HMP0YDL6,0,78,1,True,Standard
110,18.553161154981872,1796.809600779889,Standard,Credit card,No,TV Shows,Yes,TV,61.397873276322414,40.11676945506958,5,Fantasy,4.384237691487067,6,Male,2,Yes,,WPAHXXG75J,1,110,0,True,Standard
15,11.886352151746015,178.29528227619025,Premium,Credit card,Yes,Movies,Yes,TV,11.58129040345652,61.35885423405544,13,Comedy,3.7141113739925022,0,Male,10,No,,7TX97G2FJD,0,15,0,True,Basic
81,22.305326116509505,1573.5891451426028,Standard,Credit card,Yes,Both,Yes,Mobile,38.173440770228304,152.7640679576809,37,Drama,3.39448028416433,0,Female,14,No,,4XCANEYONJ,1,81,0,True,Premium
113,16.181122972898017,1828.466895937476,Standard,Mailed check,No,TV Shows,Yes,TV,63.50892133281328,164.93185809706694,49,Action,4.429886142006363,2,Female,18,No,,QCO4MMMN4A,0,113,0,True,Standard
99,11.672203145535757,780.7162507793479,Basic,Electronic check,No,TV Shows,Yes,TV,5.337275842953393,33.44817798028964,22,Action,3.1538865535640945,7,Female,17,Yes,,W3QPZX9X20,1,99,0,True,Basic
44,19.3659579841283,852.1021513016452,Premium,Bank transfer,No,Both,Yes,Computer,38.22506896870447,112.67864558563812,27,Comedy,,1,Male,8,No,,1LRJGKXNJQ,0,44,0,True,Premium
37,7.516571459650505,,Standard,Electronic check,No,Movies,Yes,Computer,40.59625578664267,65.6721378833115,47,Drama,1.5011238436931031,2,Male,3,Yes,,8H0AA828XV,0,37,0,True,Basic
35,11.665849331201072,,Standard,Credit card,No,Both,No,Mobile,51.019483503911005,55.43652029879607,19,Action,3.869496625120632,9,Male,20,Yes,,GZLA2AE2N2,0,35,0,True,Basic
75,16.11079395146001,981.744673008866,Basic,Mailed check,No,Movies,Yes,Mobile,31.19067128579355,131.5155402802447,42,Drama,,3,Male,3,Yes,,6FTG9HRJ8K,1,75,0,True,Standard
39,21.473431222015645,710.5896017933397,Standard,Credit card,No,Both,Yes,Mobile,56.57496126163389,116.23487579682217,3,Drama,1.4667380231152762,6,Male,22,No,,UQNTQK2SYD,1,39,0,True,Premium
3,10.312105580483397,19.37802110106968,Premium,Bank transfer,No,Movies,No,Mobile,0.7146042197402473,127.47763255925788,15,Action,1.042339521728878,0,Female,6,No,Yes,TKSZ4GKT53,1,3,1,False,Basic
102,10.79712142322349,893.4067019051242,,,Yes,Movies,No,,37.00261947757254,18.95112303597022,16,Comedy,1.064774296670672,7,Female,0,No,,RJJQZPQRDB,1,102,0,True,Basic
9,6.247002307656489,,Basic,Electronic check,Yes,Movies,Yes,Mobile,31.081480347328846,161.3840283550762,35,Action,,9,Male,13,No,,B9HJST3XDG,0,9,0,True,Basic
41,,538.1058969685265,Standard,Bank transfer,Yes,Movies,Yes,Mobile,40.70744391214723,21.620691152156763,42,Sci-Fi,3.965585675022506,5,Male,23,No,,CHEJF0XK33,0,41,0,True,nan
75,,439.9424342773367,Standard,Electronic check,No,TV Shows,No,,23.52594300711309,134.99950687082034,7,Sci-Fi,2.0544453849150823,8,Female,16,Yes,,PHZ1LJTZ4F,1,75,0,True,nan
57,12.23736133959482,697.5295963569047,Standard,Mailed check,Yes,Movies,No,Mobile,37.9120682054187,65.89883917374053,19,Drama,2.7924549957745293,5,Female,13,No,No,UDGGTAR7RL,0,57,0,True,Standard
79,14.681913656420953,,,,Yes,Both,No,TV,31.396181913144694,138.78488601396697,42,Action,,4,Male,10,No,,0AAHDVJ96S,1,79,0,True,Standard
33,8.771980535349014,203.7152488339865,Premium,,No,TV Shows,No,Computer,54.760905453914624,77.30808066716251,18,Action,3.427216550654275,7,Male,21,Yes,,79UVJRPXJ5,1,33,0,True,Basic
5,9.035767644835174,45.17883822417587,Premium,Credit card,Yes,Movies,Yes,Mobile,7.041007952688132,16.91111986217288,20,Comedy,1.4346420311538353,8,Male,12,No,,HJ5ZOU6JWU,0,5,1,False,Basic
10,10.173563623414314,101.73563623414312,Premium,,Yes,Both,Yes,Computer,89.29113568646325,41.17099149576016,21,,1.1198826022856982,2,Male,13,No,,P8A4DLLKN7,0,10,1,True,Basic
87,15.93833405506404,1164.1308449904393,Premium,Credit card,No,TV Shows,No,Mobile,48.50790024596782,36.6351862341483,10,Fantasy,2.968844838576522,5,Male,2,No,,0WJL917CT0,1,87,1,True,Standard
84,19.69380578991915,1654.2796863532085,Premium,Bank transfer,No,Both,Yes,Mobile,71.26288193027578,6.27807869228867,22,Action,2.653812717620849,9,Female,21,No,,QVSRVL2M09,0,84,0,True,Premium
54,,546.3746690224457,Standard,Electronic check,No,Both,Yes,TV,15.949309827208419,144.56271996765452,21,Action,1.5272410262415592,7,Female,10,No,,KDIJLPEI1Y,1,54,0,True,nan
54,,,Premium,Electronic check,No,TV Shows,Yes,Mobile,44.04403195993229,157.70305108815475,29,Action,2.0061042659915915,7,,14,No,,9NTGHZ9TGX,0,54,0,True,nan
115,16.128237720439394,1395.2485410436752,Premium,Credit card,Yes,Both,No,Computer,22.526177959697012,141.9475745828984,10,Comedy,1.910190951655602,7,Female,2,No,,37B61QQ92N,1,115,0,True,Standard
18,,145.64320575074993,Premium,Electronic check,Yes,Movies,Yes,TV,82.2448580131968,27.157865899081727,25,Drama,,7,Male,4,No,,LWNMWJXIF6,0,18,0,True,nan
69,11.271246201474336,777.7159879017292,Premium,Bank transfer,No,TV Shows,Yes,Mobile,26.366645138730664,92.36334984940054,16,Comedy,,0,Male,9,No,,6PWPTO3310,0,69,0,True,Basic
50,,360.1323014303383,Premium,Mailed check,Yes,Both,Yes,TV,60.20269548878989,120.49765352955502,12,Sci-Fi,1.838999520132208,6,Male,12,No,,A3DSYHZCRM,0,50,0,True,nan
49,,744.7312705563253,Basic,Mailed check,No,TV Shows,No,Tablet,47.50694840453531,111.82340204739592,36,Action,,7,Female,15,Yes,,C8UGOOCR0V,0,49,0,True,nan
29,8.754356436464716,,Premium,,Yes,Both,Yes,Tablet,63.93872724705005,38.02224153551143,18,Fantasy,4.57379113704913,5,Male,18,Yes,No,POH62X5HD3,0,29,0,True,Basic
42,22.13097906816941,775.4329747150583,Premium,,Yes,TV Shows,No,TV,12.814112726070274,75.65577442186193,29,Fantasy,,7,Male,13,Yes,,PU0ZLQV83H,1,42,0,True,Premium
35,14.84252954357265,,Premium,Credit card,No,TV Shows,Yes,TV,36.41331739411004,22.836144019585408,17,Action,1.9693117179856587,3,Female,22,Yes,,7YJRMU8IHU,1,35,0,True,Basic
2,,,Standard,Credit card,Yes,Movies,No,Tablet,16.19789927503298,55.654208718232056,23,Action,3.1638656211593705,7,,12,Yes,,FHLTJAE6PE,0,2,1,False,nan
55,8.777524559409777,482.76385076753775,Basic,,Yes,Both,Yes,Mobile,98.80729672538281,28.57225062306351,18,Action,,2,Male,22,Yes,,TJFQ6VTH0W,0,55,0,True,Basic
45,15.640837994718348,703.8377097623256,Premium,,No,Movies,No,Tablet,94.0523402744913,48.20347609244235,30,,,0,Male,7,No,,5JE8TNAGV7,0,45,0,True,Standard
45,16.335495621121897,585.8286565401804,Premium,Electronic check,Yes,Both,Yes,TV,25.908107343105033,38.7201010599449,3,Sci-Fi,2.8972559448191606,3,Female,6,Yes,,CLK7PITE3F,1,45,0,True,Standard
30,21.65925945930728,543.8108278114833,Standard,Bank transfer,No,TV Shows,Yes,Mobile,59.777576815037975,18.23005414229516,11,Fantasy,,4,Female,6,Yes,,JR4I6N1XCD,1,30,0,True,Premium
57,18.50361530331145,,Premium,,No,TV Shows,No,TV,90.78634927616086,172.96766760007003,28,Action,3.61369241870339,1,Female,10,Yes,,IO4FXNJJFD,0,57,1,True,Premium
16,17.174062104575885,274.78499367321416,Premium,Credit card,Yes,TV Shows,Yes,TV,54.12973326131797,56.686247256752914,46,Drama,4.208249376164064,7,Male,20,No,,W7D4241YI4,0,16,0,True,Premium
69,5.465949656937226,377.15052632866855,Standard,Credit card,No,TV Shows,No,Tablet,28.95703224164127,124.63624785996122,47,Action,4.314321914088019,8,Male,12,Yes,No,JWFHX57IJ6,0,69,0,True,Basic
28,11.984357268497996,335.5620035179438,Premium,Bank transfer,No,Both,Yes,TV,60.80168206556554,174.06376241935183,28,Action,3.1055524984449008,6,Male,15,No,,TPC12VSFSX,0,28,0,True,Basic
21,11.806666582716582,247.93999823704823,Standard,Bank transfer,No,Movies,No,TV,89.97575273604187,93.83525608181894,17,Comedy,1.067934053571041,7,Male,14,No,,219ELSD6DI,0,21,0,True,Basic
41,18.78762151288071,654.8739534834497,Premium,Bank transfer,Yes,Both,No,Mobile,22.18976340323961,45.97727555456802,12,Fantasy,1.5838064311453124,7,Male,5,Yes,,072JPNZPAZ,1,41,0,True,Standard
29,18.86288896471364,,Standard,Mailed check,No,Movies,Yes,Mobile,49.5339276700172,59.21681990077305,14,Comedy,,8,Male,24,No,,CBE8CTCQZO,0,29,0,True,Premium
67,9.573131494374682,,Standard,Credit card,No,Both,Yes,,34.11806993899595,69.95200509622761,19,Drama,,0,Female,5,Yes,,H9TN9RRK7N,1,67,0,True,Basic
112,14.453404465144589,1618.781300096194,Premium,,No,TV Shows,No,Tablet,53.59089335978576,80.39597262650153,17,Comedy,3.4574196523715632,5,Female,19,Yes,,SSWHV72ZR8,0,112,0,True,Standard
88,8.58689776769522,755.6470035571793,Premium,Bank transfer,No,Both,No,Mobile,41.799752314070105,46.66970659961315,14,Action,3.030402641267256,2,Male,11,No,,SPMNYWXERK,0,88,0,True,Basic
118,23.54901264304471,,Basic,Electronic check,Yes,Movies,No,Mobile,45.23291317323679,138.20396024382907,33,Fantasy,,7,Female,15,Yes,,VU09UHO7V3,1,118,0,True,Premium
100,16.604429246484983,,Basic,Electronic check,Yes,Both,No,TV,14.263082774566206,26.73922614008457,26,Action,4.258952348093172,4,Male,5,Yes,Yes,Z3SM5F00BS,1,100,0,True,Standard
13,12.914095891817936,140.00301823692678,Premium,Credit card,No,Both,No,TV,54.16956148021334,19.04901313300098,40,Comedy,4.140888618740935,7,Female,21,Yes,,XX2AGQSBWD,1,13,0,True,Basic
82,9.730639205685454,797.9124148662073,Premium,Credit card,Yes,Movies,No,Tablet,94.90978040080839,64.95503667130437,2,,,7,Male,17,Yes,,HL9JPA7VIH,0,82,0,True,Basic
54,,937.0487380116168,Standard,,No,Movies,Yes,Mobile,15.334925159953686,34.16054924017152,32,Sci-Fi,,4,Female,16,Yes,,CU32J581K7,0,54,0,True,nan
82,20.47328007744176,1465.680195165789,Premium,Electronic check,Yes,Movies,No,Mobile,16.600685278338457,85.73196882369207,31,Drama,,2,Male,24,Yes,,M3R94942XC,1,82,0,True,Premium
105,18.939616009129352,,Premium,Electronic check,No,TV Shows,No,Mobile,53.209385617729104,37.367120233992864,14,Comedy,,1,Female,22,No,,R97DTIXD35,1,105,0,True,Standard
56,8.284462144571123,463.92988009598287,Standard,Credit card,No,TV Shows,Yes,,90.57651882210382,171.48358924451645,44,Fantasy,2.510612340924369,0,Male,3,No,Yes,GG33W54U0Y,0,56,0,True,Basic
25,12.886908622927002,,Premium,Electronic check,Yes,TV Shows,Yes,Mobile,31.368455823211587,168.5207865828227,21,Fantasy,3.4082678041894896,5,Male,8,Yes,,DR9FL4MR0T,0,25,1,True,Standard
77,17.14446929215201,,Basic,Mailed check,No,TV Shows,No,Mobile,93.67730968869061,23.45485023294724,34,Sci-Fi,3.331316574533935,1,Female,4,No,No,YEANJUSLV3,0,77,0,True,Premium
50,14.447957186152884,617.3752581612467,Standard,Credit card,Yes,Both,Yes,TV,12.331134221392343,156.5532069072165,6,Drama,4.293218779227402,0,Female,13,Yes,,EYLVDB5EN4,1,50,0,True,Standard
42,,723.9565905122624,Standard,Credit card,Yes,TV Shows,Yes,Mobile,13.912666231708112,122.51383969685122,2,Action,4.5665164252964345,4,Female,24,No,,1W9TN1WH0B,0,42,0,True,nan
46,,634.8416826500479,Basic,,No,Both,Yes,Computer,70.11450978616814,179.20176979100492,44,Fantasy,4.629650262636982,3,Male,20,Yes,,CRGSIW3CLV,0,46,0,True,nan
102,14.74739357269243,1504.2341444146275,Basic,Mailed check,Yes,Both,No,Mobile,28.32301177111716,58.09875889579104,42,Comedy,2.769950511104476,6,Male,12,Yes,,6I8NWGDU2P,0,102,1,True,Standard
30,8.943443946747923,268.3033184024377,Premium,Bank transfer,Yes,Both,No,Tablet,97.07825510649718,54.55556564049619,9,Action,3.271191997274732,1,,5,Yes,No,OW1RMEE8HM,0,30,0,True,Basic
106,18.3886252254616,1949.1942738989296,,Credit card,Yes,Both,No,Computer,76.89580356013896,54.873783108328205,36,Fantasy,,6,Male,21,No,,PHCP2XFUON,0,106,0,True,Premium
51,9.9502322505367,507.4618447773717,Basic,,No,TV Shows,No,TV,94.65948948011942,41.51473250903179,24,Sci-Fi,,5,Male,16,No,,B1872RY7MO,0,51,0,True,Basic
42,17.574303724061323,738.1207564105756,,Electronic check,No,TV Shows,No,,18.081802854052615,69.29014338754186,36,Drama,3.853043904104796,1,Male,8,No,,GGPMOQCQYO,0,42,0,True,Premium
28,,164.00124630079665,Premium,Electronic check,No,TV Shows,Yes,Computer,24.103084289640034,89.68849062076215,28,Drama,1.921756722735818,6,Female,7,No,,GAUOWDRE1L,1,28,0,True,nan
61,18.41882626464244,,Basic,Bank transfer,No,Movies,No,TV,9.23662803008099,139.2065366829792,37,,3.978972982286375,7,Male,17,Yes,,RUESYFL42K,0,61,0,True,Premium
55,17.9729307622317,843.1466647854766,Premium,Mailed check,No,Both,No,Mobile,49.29711963958647,50.83446233816332,3,Comedy,4.066172727500092,9,Male,13,No,,KQ0TIYK631,1,55,1,True,Standard
70,19.840562475726944,1182.1381952127551,Standard,Electronic check,Yes,TV Shows,No,Computer,8.271046303889353,171.65542539045634,20,Action,,8,Male,10,Yes,,ZT43LLTR4W,1,70,0,True,Standard
100,16.627250579896028,1417.5192584264028,Premium,,No,Movies,No,Mobile,39.48117107846729,151.58704292645015,0,Action,3.901491937715032,0,Male,6,Yes,,7VKO4UY0SD,1,100,0,True,Standard
93,17.11512228297598,1591.7063723167662,,Credit card,No,TV Shows,Yes,Computer,96.2193256834449,104.67221480217177,49,Fantasy,3.2562178774542816,8,Male,7,No,,ULPI3HS6F4,0,93,0,True,Premium
36,,255.5704304875912,Standard,,Yes,Both,No,TV,9.942085439085842,79.54688454960055,14,Action,,6,Female,12,Yes,,858YZHCFEK,0,36,0,True,nan
48,,586.7392556160955,Standard,Credit card,No,Movies,No,Mobile,65.46149155120635,84.50156818185064,41,Comedy,1.392533653265429,2,Female,7,No,,P13YS7C615,0,48,0,True,nan
9,18.733375956234163,144.15973009206357,Premium,,No,TV Shows,Yes,Computer,31.223395833271862,47.80430588266359,48,Drama,3.347445820008735,9,Female,12,No,,QCSKM3P8JD,1,9,0,True,Standard
17,22.02654052964333,318.42539584025866,Standard,Electronic check,No,Movies,No,TV,50.35075077734034,124.42351057158278,20,Comedy,2.220775896356656,6,Male,17,No,Yes,T4JLWIQQL5,1,17,0,True,Premium
39,18.758939471916015,644.0108264844243,Standard,Credit card,No,TV Shows,No,Computer,24.202935001570864,87.97712137038285,32,Action,4.207171676386,7,Male,22,No,Yes,HL0P6CJ8FY,1,39,0,True,Standard
8,19.535340938491306,156.28272750793042,Premium,Bank transfer,No,Movies,No,,22.336386838938605,128.0708122656859,40,Fantasy,4.003994862717713,1,Female,7,No,,F2M1PZ1BWL,0,8,0,True,Premium
37,14.014102018745438,407.2935623358733,Premium,Mailed check,Yes,TV Shows,No,Mobile,23.466871666089222,170.0124212646226,13,Comedy,3.964321242865528,7,Male,6,No,,4N4TO6A3WY,1,37,0,True,Basic
58,15.408730571575964,,Basic,Credit card,Yes,Both,Yes,Tablet,90.25867673465544,19.79319130951919,22,Drama,1.3006953518108952,5,Male,9,No,,84X0FU6UO7,0,58,0,True,Standard
66,6.690906123787378,441.5998041699669,Basic,Credit card,No,Movies,No,,90.790548273784,106.66777854104144,49,Comedy,2.54232659502267,8,Male,9,No,,UAIBXDY84R,0,66,0,True,Basic
93,7.851137321488951,,Standard,,No,Both,Yes,Computer,90.71436717268075,15.965801715690088,33,,3.757222019659343,8,Female,0,No,No,3Q9JIF61JC,0,93,0,True,Basic
78,,552.7710599927727,Basic,Credit card,Yes,Both,No,Tablet,57.01453383174167,72.58750384176238,9,Fantasy,,1,Male,10,No,,GC0LO4BFRQ,1,78,0,True,nan
102,19.36762316994069,1975.49756333395,Premium,Credit card,Yes,Both,No,Mobile,98.01091059618165,127.5671437595938,26,Sci-Fi,,5,Female,2,No,,N256J62BNX,0,102,0,True,Premium
41,,,Premium,,Yes,TV Shows,No,Computer,34.88549847501027,60.61860157720909,27,Sci-Fi,,0,Female,0,Yes,,JTO0YRKRKG,1,41,0,True,nan
12,18.50490507941789,222.0588609530148,Premium,Mailed check,Yes,Both,Yes,,73.7653546874209,66.90150350884656,45,Action,1.4789345421564652,7,Male,22,Yes,,WX1L0ANKDJ,0,12,0,True,Premium
107,,1750.201559099948,Premium,,No,TV Shows,Yes,TV,47.41120591860599,96.74486359772602,34,,,0,,9,Yes,,EXHW66PX88,0,107,0,True,nan
45,,656.1216954897586,Premium,Electronic check,No,TV Shows,Yes,TV,79.28733407804008,99.99946786342508,5,Action,,5,Female,8,No,,TGQRIG46C4,0,45,0,True,nan
52,15.567848062773466,809.5280992642203,Basic,Bank transfer,Yes,Both,No,Computer,22.80194112608019,74.06440985204581,27,Sci-Fi,1.234142302158726,1,Male,16,No,,I8JTRUZW40,0,52,0,True,Standard
112,,1574.707773703289,Standard,Mailed check,Yes,Movies,Yes,Mobile,22.056977091315023,27.16274363596406,6,Action,,7,Male,15,Yes,,JKHTU3M51L,1,112,0,True,nan
110,,1985.926494205277,Standard,Bank transfer,No,Both,Yes,Computer,74.63218106492484,95.2558018153535,48,Comedy,2.880631937361934,6,Female,11,No,,EV17GLSSYW,0,110,0,True,nan
79,17.457678557533786,1098.651914281474,Premium,Bank transfer,Yes,Movies,No,TV,8.66585291459367,123.07999143491236,38,Action,,8,Male,18,Yes,,VFEUCECPWW,1,79,0,True,Standard
107,,1359.4779128896482,Basic,Credit card,Yes,Movies,Yes,Computer,20.4463800118866,12.824330979746769,34,,4.4841662995016645,4,Female,2,No,,W946AC85BZ,1,107,0,True,nan
3,21.46543094058424,55.41612028484504,Premium,Electronic check,Yes,TV Shows,Yes,,2.7157256473883438,32.09844768490231,12,Sci-Fi,4.490440759907255,9,Male,3,Yes,Yes,WXV45LT3VI,1,3,1,False,Premium
63,10.76693076232878,678.3166380267131,Standard,Mailed check,Yes,Movies,No,TV,48.926899745646445,111.111638104919,16,Fantasy,1.427181108746483,6,Female,16,No,,XLZZQZYQ7G,0,63,0,True,Basic
44,16.821920316714703,,Standard,,Yes,TV Shows,No,TV,94.87477381368237,46.97924273063542,31,Drama,1.6477683651648896,1,Female,3,No,,2GT7QCMI2X,0,44,0,True,Standard
43,15.873336347968715,682.5534629626547,Basic,Credit card,Yes,Both,No,Mobile,49.00048678543041,108.46242291731444,13,Drama,1.837250485223432,9,Female,12,Yes,No,QRHDMVN5AI,0,43,0,True,Standard
114,21.915220265651673,2257.9474063446687,Standard,Electronic check,No,Both,Yes,TV,15.113842154395813,52.67133455495136,40,Comedy,,6,Male,5,No,,EZ8J70BYZ1,1,114,0,True,Premium
32,12.55568023809904,289.8684726350925,Basic,,Yes,Movies,No,Mobile,59.6000972207859,174.82899767410478,49,Drama,4.359807381179454,0,Female,4,No,Yes,TDFQEY6W68,1,32,0,True,Basic
45,18.693218931080576,722.6120403251255,Premium,Credit card,Yes,TV Shows,No,Mobile,17.929012869099477,85.85298844617948,25,Comedy,2.5861325039408385,4,Female,3,Yes,No,CYZ4FB5F05,1,45,0,True,Standard
115,12.590846736887492,,Premium,Bank transfer,No,Movies,No,TV,34.78071421840252,112.66196783125945,38,,2.780415165536432,8,Female,0,Yes,No,7VOS3WL1AL,1,115,0,True,Basic
96,15.430690388483825,1191.209482560899,Basic,Credit card,No,Movies,No,Computer,7.68179151383716,134.90701985090166,21,Action,2.6855472949180834,8,Male,24,Yes,No,LV2SCYJHMS,1,96,0,True,Standard
99,9.793680203551146,,Standard,,Yes,TV Shows,No,TV,18.688552905934806,117.32907290136944,28,Sci-Fi,3.260701542316664,8,Male,20,No,,B5QW11B018,0,99,0,True,Basic
